repetition,asset_id,asset_role,criticality,capacity_loss_percent,throughput,severity,assignment_seed,assignment_design,source_cmapss_unit_id,source_true_endpoint_rul_diagnostic_only,surrogate_rul_input,surrogate_rul_quantile,noise_seed,sampled_cmapss_prediction_error,perturbed_surrogate_rul_input,rul_urgency,combined_consequence,priority_score,priority_rank,rul_only_score,rul_only_rank,criticality_only_score,criticality_only_rank
794,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100835,-16.146540377729938,78.66755622534282,0.3706595501972574,0.5333333333333333,19.768509343853726,2,37.065955019725735,2,60.0,4
795,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100836,6.702226786080506,39.018531915216215,0.6878517446782703,0.6666666666666667,45.85678297855135,1,68.78517446782702,2,80.0,2
795,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100836,-9.248478057599232,112.56782091342681,0.09945743269258545,0.9333333333333333,9.282693717974642,4,9.945743269258545,4,100.0,1
795,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100836,57.231248655356474,230.21573577737402,0.0,0.8,0.0,5,0.0,5,80.0,2
795,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100836,15.947513040018837,63.49778400180574,0.4920177279855541,0.4,19.680709119422165,3,49.20177279855541,3,40.0,5
795,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100836,-68.31776386728987,26.496332735782886,0.7880293381137369,0.5333333333333333,42.02823136606597,2,78.80293381137369,1,60.0,4
796,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100837,52.41409049013726,84.73039561927297,0.32215683504581627,0.6666666666666667,21.477122336387755,2,32.21568350458163,2,80.0,2
796,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100837,47.44899287855895,169.265291849585,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
796,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100837,-8.916752711126623,164.06773441089092,0.0,0.8,0.0,4,0.0,4,80.0,2
796,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100837,-4.727952975833616,42.82231798595329,0.6574214561123737,0.4,26.296858244494945,1,65.74214561123736,1,40.0,5
796,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100837,30.10662497252341,124.92072157559616,0.0006342273952306687,0.5333333333333333,0.033825461078969,3,0.06342273952306687,3,60.0,4
797,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100838,38.14750212657302,70.46380725570873,0.4362895419543301,0.6666666666666667,29.08596946362201,2,43.62895419543301,2,80.0,2
797,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100838,-40.955117875383245,80.86118109564279,0.3531105512348577,0.9333333333333333,32.95698478192005,1,35.311055123485765,3,100.0,1
797,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100838,-19.363108229880336,153.62137889213722,0.0,0.8,0.0,4,0.0,4,80.0,2
797,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100838,-7.384135087830866,40.166135873956044,0.6786709130083517,0.4,27.14683652033407,3,67.86709130083517,1,40.0,5
797,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100838,35.20862765957876,130.0227242626515,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
798,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100839,4.533192819977988,36.8494979491137,0.7052040164070904,0.6666666666666667,47.01360109380603,1,70.52040164070904,1,80.0,2
798,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100839,-19.68639559769255,102.12990337333349,0.18296077301333202,0.9333333333333333,17.076338814577657,4,18.296077301333202,4,100.0,1
798,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100839,-3.993653351955227,168.99083377006232,0.0,0.8,0.0,5,0.0,5,80.0,2
798,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100839,23.39868189433648,70.94895285612338,0.4324083771510129,0.4,17.296335086040514,3,43.240837715101286,2,40.0,5
798,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100839,-10.498710933972884,84.31538566909987,0.3254769146472011,0.5333333333333333,17.358768781184057,2,32.54769146472011,3,60.0,4
799,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100840,7.9013838491853905,40.2176889783211,0.6782584881734313,0.6666666666666667,45.217232544895424,1,67.82584881734313,2,80.0,2
799,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100840,27.93953636154618,149.75583533257222,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
799,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100840,40.54953228765927,213.53401940967683,0.0,0.8,0.0,4,0.0,4,80.0,2
799,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100840,11.358773583103432,58.909044544890335,0.5287276436408773,0.4,21.149105745635094,3,52.87276436408773,3,40.0,5
799,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100840,-66.62896597048223,28.18513063259053,0.7745189549392758,0.5333333333333333,41.30767759676137,2,77.45189549392758,1,60.0,4
800,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100841,-6.474170889572771,25.842134239562935,0.7932629260834965,0.6666666666666667,52.884195072233105,1,79.32629260834965,2,80.0,2
800,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100841,-14.887824708697277,106.92847426232876,0.14457220590136988,0.9333333333333333,13.493405884127855,3,14.457220590136988,3,100.0,1
800,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100841,24.05992385711207,197.04441097912962,0.0,0.8,0.0,5,0.0,5,80.0,2
800,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100841,-22.285110439661178,25.26516052212573,0.7978787158229942,0.4,31.915148632919767,2,79.78787158229942,1,40.0,5
800,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100841,14.133252300943159,108.94734890401591,0.12842120876787266,0.5333333333333333,6.849131134286542,4,12.842120876787266,4,60.0,4
801,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100842,8.999000580558434,41.315305709694144,0.6694775543224468,0.6666666666666667,44.63183695482979,1,66.94775543224468,2,80.0,2
801,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100842,-29.767897331445052,92.04840163958099,0.2636127868833521,0.9333333333333333,24.603860109112865,3,26.36127868833521,4,100.0,1
801,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100842,9.067726577586857,182.0522136996044,0.0,0.8,0.0,5,0.0,5,80.0,2
801,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100842,37.17584546100898,84.72611642279588,0.3221910686176329,0.4,12.887642744705317,4,32.219106861763294,3,40.0,5
801,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100842,-67.60349384032821,27.210602762744543,0.7823151778980437,0.5333333333333333,41.723476154562334,2,78.23151778980437,1,60.0,4
802,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100843,-15.581587961782255,16.734717167353452,0.8661222626611724,0.6666666666666667,57.74148417741151,1,86.61222626611725,2,80.0,2
802,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100843,9.520684028712349,131.33698299973838,0.0,0.9333333333333333,0.0,3,0.0,3,100.0,1
802,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100843,5.857846342753338,178.8423334647709,0.0,0.8,0.0,3,0.0,3,80.0,2
802,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100843,-157.62579338679862,0.0,1.0,0.4,40.0,2,100.0,1,40.0,5
802,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100843,65.62943931147998,160.44353591455274,0.0,0.5333333333333333,0.0,3,0.0,3,60.0,4
803,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100844,-48.06788091893309,0.0,1.0,0.6666666666666667,66.66666666666667,1,100.0,1,80.0,2
803,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100844,-14.944389145079437,106.8719098259466,0.14502472139242717,0.9333333333333333,13.535640663293202,3,14.502472139242716,4,100.0,1
803,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100844,30.542830449868195,203.52731757188576,0.0,0.8,0.0,5,0.0,5,80.0,2
803,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100844,5.104290340955193,52.6545613027421,0.5787635095780632,0.4,23.150540383122532,2,57.87635095780632,2,40.0,5
803,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100844,-0.22773673645081435,94.58635986662195,0.2433091210670244,0.5333333333333333,12.976486456907969,4,24.330912106702442,3,60.0,4
804,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100845,-38.054780663000294,0.0,1.0,0.6666666666666667,66.66666666666667,1,100.0,1,80.0,2
804,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100845,8.886957925652698,130.70325689667874,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
804,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100845,8.183690456940912,181.16817757895848,0.0,0.8,0.0,4,0.0,4,80.0,2
804,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100845,7.247706229583348,54.79797719137026,0.561616182469038,0.4,22.46464729876152,2,56.1616182469038,2,40.0,5
804,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100845,4.374129996628743,99.1882265997015,0.2064941872023881,0.5333333333333333,11.013023317460698,3,20.64941872023881,3,60.0,4
805,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100846,-72.07324317221665,0.0,1.0,0.6666666666666667,66.66666666666667,1,100.0,1,80.0,2
805,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100846,-15.210282184681798,106.60601678634424,0.1471518657092461,0.9333333333333333,13.73417413286297,3,14.71518657092461,3,100.0,1
805,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100846,0.46990503884498913,173.45439216086254,0.0,0.8,0.0,5,0.0,5,80.0,2
805,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100846,20.901763362564314,68.45203432435122,0.45238372540519023,0.4,18.09534901620761,2,45.23837254051902,2,40.0,5
805,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100846,11.952934671918403,106.76703127499115,0.14586374980007077,0.5333333333333333,7.779399989337108,4,14.586374980007077,4,60.0,4
806,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100847,2.3794878888119984,34.69579301794771,0.7224336558564184,0.6666666666666667,48.16224372376123,1,72.24336558564184,1,80.0,2
806,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100847,20.883967209705677,142.70026618073172,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
806,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100847,31.161158981915786,204.14564610393333,0.0,0.8,0.0,4,0.0,4,80.0,2
806,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100847,17.071696444074835,64.62196740586174,0.4830242607531061,0.4,19.320970430124248,2,48.30242607531061,2,40.0,5
806,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100847,11.546035996212172,106.36013259928492,0.1491189392057206,0.5333333333333333,7.953010090971766,3,14.911893920572062,3,60.0,4
807,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100848,32.18425454720066,64.50055967633637,0.4839955225893091,0.6666666666666667,32.26636817262061,2,48.39955225893091,2,80.0,2
807,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100848,-7.951101717615795,113.86519725341024,0.08907842197271809,0.9333333333333333,8.31398605078702,4,8.907842197271808,4,100.0,1
807,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100848,18.134564143037682,191.11905126505525,0.0,0.8,0.0,5,0.0,5,80.0,2
807,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100848,-26.551470400362593,20.998800561424314,0.8320095955086055,0.4,33.28038382034423,1,83.20095955086056,1,40.0,5
807,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100848,-6.693924602436215,88.12017200063654,0.29503862399490766,0.5333333333333333,15.735393279728408,3,29.503862399490764,3,60.0,4
808,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100849,-0.22773673645081435,32.08856839268489,0.7432914528585208,0.6666666666666667,49.55276352390139,1,74.32914528585208,2,80.0,2
808,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100849,-47.98926710447633,73.8270318665497,0.40938374506760233,0.9333333333333333,38.20914953964289,3,40.93837450676023,3,100.0,1
808,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100849,12.444487949665273,185.42897507168283,0.0,0.8,0.0,4,0.0,4,80.0,2
808,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100849,-131.4620961052381,0.0,1.0,0.4,40.0,2,100.0,1,40.0,5
808,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100849,41.328643086091525,136.14273968916427,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
809,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100850,57.4412808733257,89.75758600246141,0.28193931198030875,0.6666666666666667,18.795954132020587,2,28.193931198030874,2,80.0,2
809,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100850,39.7876313713593,161.60393034238535,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
809,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100850,-2.3660679039233115,170.61841921809423,0.0,0.8,0.0,4,0.0,4,80.0,2
809,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100850,16.36019258460107,63.91046354638797,0.4887162916288962,0.4,19.548651665155848,1,48.87162916288962,1,40.0,5
809,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100850,2.2396240358846784,97.05372063895743,0.2235702348883406,0.5333333333333333,11.923745860711499,3,22.35702348883406,3,60.0,4
810,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100851,-11.71626331353448,20.600041815601227,0.8351996654751902,0.6666666666666667,55.67997769834602,1,83.51996654751902,1,80.0,2
810,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100851,-9.996583850475414,111.81971512055063,0.105442279035595,0.9333333333333333,9.841279376655534,3,10.5442279035595,4,100.0,1
810,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100851,7.571754350150816,180.55624147216838,0.0,0.8,0.0,5,0.0,5,80.0,2
810,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100851,-0.9427851921550633,46.60748576963184,0.6271401138429453,0.4,25.085604553717815,2,62.71401138429453,2,40.0,5
810,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100851,13.008803661245814,107.82290026431858,0.13741679788545136,0.5333333333333333,7.328895887224072,4,13.741679788545136,3,60.0,4
811,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100852,1.0295600835896765,33.345865212725386,0.7332330782981968,0.6666666666666667,48.88220521987979,1,73.32330782981968,1,80.0,2
811,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100852,51.31554637740263,173.13184534842867,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
811,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100852,-5.48028549347493,167.50420162854263,0.0,0.8,0.0,4,0.0,4,80.0,2
811,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100852,-2.3375089799064837,45.212761981880426,0.6382979041449566,0.4,25.531916165798265,2,63.829790414495655,2,40.0,5
811,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100852,15.803941112929454,110.6180377160022,0.11505569827198237,0.5333333333333333,6.13630390783906,3,11.505569827198237,3,60.0,4
812,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100853,35.55070121603888,67.86700634517459,0.4570639492386033,0.6666666666666667,30.470929949240222,1,45.70639492386033,2,80.0,2
812,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100853,40.04052725562499,161.85682622665104,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
812,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100853,-0.0790595415846723,172.90542758043287,0.0,0.8,0.0,4,0.0,4,80.0,2
812,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100853,-2.240319457675322,45.30995150411159,0.6375203879671073,0.4,25.50081551868429,2,63.75203879671073,1,40.0,5
812,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100853,-14.848127418271812,79.96596918480094,0.3602722465215925,0.5333333333333333,19.21451981448493,3,36.02722465215925,3,60.0,4
813,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100854,1.6631013425629577,33.97940647169867,0.7281647482264106,0.6666666666666667,48.54431654842738,1,72.81647482264107,1,80.0,2
813,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100854,15.83714561703383,137.65344458805987,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
