repetition,asset_id,asset_role,criticality,capacity_loss_percent,throughput,severity,assignment_seed,assignment_design,source_cmapss_unit_id,source_true_endpoint_rul_diagnostic_only,surrogate_rul_input,surrogate_rul_quantile,rul_urgency,combined_consequence,priority_score,priority_rank,rul_only_score,rul_only_rank,criticality_only_score,criticality_only_rank
916,A3,Vertical lift motor,4,55,4,4,957,unstratified_random,59,114,150.6488483670163,Q5_longest_80_100pct,0.0,0.8,0.0,3,0.0,3,80.0,2
916,A4,AGV/shuttle drive unit,2,15,2,2,957,unstratified_random,67,77,138.84222319134904,Q5_longest_80_100pct,0.0,0.4,0.0,3,0.0,3,40.0,5
916,A5,Packing-station roller motor,3,35,3,2,957,unstratified_random,97,82,79.22371888224494,Q3_40_60pct,0.36621024894204046,0.5333333333333333,19.531213276908826,2,36.62102489420405,2,60.0,4
917,A1,Inbound conveyor motor,4,40,3,3,958,unstratified_random,3,69,51.59437184534412,Q2_20_40pct,0.587245025237247,0.6666666666666667,39.1496683491498,2,58.724502523724695,3,80.0,2
917,A2,Sortation conveyor drive,5,80,5,4,958,unstratified_random,58,37,44.85465760060767,Q2_20_40pct,0.6411627391951387,0.9333333333333333,59.84185565821295,1,64.11627391951387,2,100.0,1
917,A3,Vertical lift motor,4,55,4,4,958,unstratified_random,75,113,125.9355598567823,Q4_60_80pct,0.0,0.8,0.0,5,0.0,5,80.0,2
917,A4,AGV/shuttle drive unit,2,15,2,2,958,unstratified_random,35,11,10.318035788709574,Q1_shortest_0_20pct,0.9174557136903234,0.4,36.69822854761294,3,91.74557136903235,1,40.0,5
917,A5,Packing-station roller motor,3,35,3,2,958,unstratified_random,43,59,63.79604805149177,Q2_20_40pct,0.4896316155880658,0.5333333333333333,26.11368616469684,4,48.963161558806576,4,60.0,4
918,A1,Inbound conveyor motor,4,40,3,3,959,unstratified_random,28,97,94.6987062048556,Q3_40_60pct,0.2424103503611552,0.6666666666666667,16.160690024077017,1,24.24103503611552,1,80.0,2
918,A2,Sortation conveyor drive,5,80,5,4,959,unstratified_random,60,100,104.41961816061556,Q4_60_80pct,0.16464305471507557,0.9333333333333333,15.366685106740388,2,16.464305471507558,2,100.0,1
918,A3,Vertical lift motor,4,55,4,4,959,unstratified_random,55,137,118.91039914419324,Q4_60_80pct,0.048716806846454075,0.8,3.897344547716326,3,4.8716806846454075,3,80.0,2
918,A4,AGV/shuttle drive unit,2,15,2,2,959,unstratified_random,73,131,128.00577343113736,Q4_60_80pct,0.0,0.4,0.0,4,0.0,4,40.0,5
918,A5,Packing-station roller motor,3,35,3,2,959,unstratified_random,85,118,162.2981284023822,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
919,A1,Inbound conveyor motor,4,40,3,3,960,unstratified_random,86,89,88.09422089781806,Q3_40_60pct,0.29524623281745555,0.6666666666666667,19.683082187830372,2,29.524623281745555,2,80.0,2
919,A2,Sortation conveyor drive,5,80,5,4,960,unstratified_random,6,93,105.6201183358804,Q4_60_80pct,0.15503905331295675,0.9333333333333333,14.47031164254263,3,15.503905331295675,3,100.0,1
919,A3,Vertical lift motor,4,55,4,4,960,unstratified_random,96,137,137.09402180530702,Q5_longest_80_100pct,0.0,0.8,0.0,4,0.0,4,80.0,2
919,A4,AGV/shuttle drive unit,2,15,2,2,960,unstratified_random,38,50,47.55990877981797,Q2_20_40pct,0.6195207297614562,0.4,24.78082919045825,1,61.95207297614562,1,40.0,5
919,A5,Packing-station roller motor,3,35,3,2,960,unstratified_random,23,113,135.36716530023588,Q4_60_80pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
920,A1,Inbound conveyor motor,4,40,3,3,961,unstratified_random,85,118,162.2981284023822,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,4,0.0,4,80.0,2
920,A2,Sortation conveyor drive,5,80,5,4,961,unstratified_random,44,109,141.8287484510994,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
920,A3,Vertical lift motor,4,55,4,4,961,unstratified_random,7,91,94.3787722014587,Q3_40_60pct,0.24496982238833043,0.8,19.597585791066436,1,24.49698223883304,2,80.0,2
920,A4,AGV/shuttle drive unit,2,15,2,2,961,unstratified_random,8,95,75.96907893735971,Q3_40_60pct,0.3922473685011223,0.4,15.689894740044892,2,39.22473685011223,1,40.0,5
920,A5,Packing-station roller motor,3,35,3,2,961,unstratified_random,16,84,112.36753252847032,Q4_60_80pct,0.10105973977223748,0.5333333333333333,5.389852787852665,3,10.105973977223748,3,60.0,4
921,A1,Inbound conveyor motor,4,40,3,3,962,unstratified_random,59,114,150.6488483670163,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,4,0.0,4,80.0,2
921,A2,Sortation conveyor drive,5,80,5,4,962,unstratified_random,32,48,58.21837314904572,Q2_20_40pct,0.5342530148076343,0.9333333333333333,49.8636147153792,2,53.42530148076343,2,100.0,1
921,A3,Vertical lift motor,4,55,4,4,962,unstratified_random,49,21,13.44996942007384,Q1_shortest_0_20pct,0.8924002446394093,0.8,71.39201957115274,1,89.24002446394093,1,80.0,2
921,A4,AGV/shuttle drive unit,2,15,2,2,962,unstratified_random,23,113,135.36716530023588,Q4_60_80pct,0.0,0.4,0.0,4,0.0,4,40.0,5
921,A5,Packing-station roller motor,3,35,3,2,962,unstratified_random,29,90,101.07862421817065,Q4_60_80pct,0.19137100625463488,0.5333333333333333,10.20645366691386,3,19.13710062546349,3,60.0,4
922,A1,Inbound conveyor motor,4,40,3,3,963,unstratified_random,88,115,132.4717899153425,Q4_60_80pct,0.0,0.6666666666666667,0.0,4,0.0,4,80.0,2
922,A2,Sortation conveyor drive,5,80,5,4,963,unstratified_random,27,66,114.97611996076007,Q4_60_80pct,0.08019104031391944,0.9333333333333333,7.484497095965814,3,8.019104031391944,3,100.0,1
922,A3,Vertical lift motor,4,55,4,4,963,unstratified_random,98,59,85.21286900885234,Q3_40_60pct,0.31829704792918134,0.8,25.46376383433451,1,31.829704792918136,1,80.0,2
922,A4,AGV/shuttle drive unit,2,15,2,2,963,unstratified_random,11,97,99.08741603137932,Q4_60_80pct,0.2073006717489655,0.4,8.29202686995862,2,20.73006717489655,2,40.0,5
922,A5,Packing-station roller motor,3,35,3,2,963,unstratified_random,22,111,163.77680736738688,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
923,A1,Inbound conveyor motor,4,40,3,3,964,unstratified_random,43,59,63.79604805149177,Q2_20_40pct,0.4896316155880658,0.6666666666666667,32.642107705871055,3,48.963161558806576,3,80.0,2
923,A2,Sortation conveyor drive,5,80,5,4,964,unstratified_random,58,37,44.85465760060767,Q2_20_40pct,0.6411627391951387,0.9333333333333333,59.84185565821295,1,64.11627391951387,1,100.0,1
923,A3,Vertical lift motor,4,55,4,4,964,unstratified_random,41,18,59.85486006548725,Q2_20_40pct,0.521161119476102,0.8,41.69288955808816,2,52.1161119476102,2,80.0,2
923,A4,AGV/shuttle drive unit,2,15,2,2,964,unstratified_random,65,128,151.46723766284128,Q5_longest_80_100pct,0.0,0.4,0.0,5,0.0,5,40.0,5
923,A5,Packing-station roller motor,3,35,3,2,964,unstratified_random,27,66,114.97611996076007,Q4_60_80pct,0.08019104031391944,0.5333333333333333,4.276855483409037,4,8.019104031391944,4,60.0,4
924,A1,Inbound conveyor motor,4,40,3,3,965,unstratified_random,78,107,158.8500624677376,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,3,0.0,3,80.0,2
924,A2,Sortation conveyor drive,5,80,5,4,965,unstratified_random,15,83,158.0175356684317,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,3,0.0,3,100.0,1
924,A3,Vertical lift motor,4,55,4,4,965,unstratified_random,5,91,97.4316568366386,Q3_40_60pct,0.22054674530689122,0.8,17.643739624551298,2,22.054674530689123,2,80.0,2
924,A4,AGV/shuttle drive unit,2,15,2,2,965,unstratified_random,52,29,40.87621681240515,Q2_20_40pct,0.6729902655007588,0.4,26.919610620030355,1,67.29902655007588,1,40.0,5
924,A5,Packing-station roller motor,3,35,3,2,965,unstratified_random,33,106,142.7935583123275,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,3,0.0,3,60.0,4
925,A1,Inbound conveyor motor,4,40,3,3,966,unstratified_random,82,9,13.00528536289486,Q1_shortest_0_20pct,0.8959577170968411,0.6666666666666667,59.73051447312275,2,89.59577170968412,3,80.0,2
925,A2,Sortation conveyor drive,5,80,5,4,966,unstratified_random,66,14,11.46932688270492,Q1_shortest_0_20pct,0.9082453849383606,0.9333333333333333,84.76956926091366,1,90.82453849383606,2,100.0,1
925,A3,Vertical lift motor,4,55,4,4,966,unstratified_random,33,106,142.7935583123275,Q5_longest_80_100pct,0.0,0.8,0.0,5,0.0,5,80.0,2
925,A4,AGV/shuttle drive unit,2,15,2,2,966,unstratified_random,30,115,88.96761601985438,Q3_40_60pct,0.28825907184116495,0.4,11.530362873646599,4,28.825907184116495,4,40.0,5
925,A5,Packing-station roller motor,3,35,3,2,966,unstratified_random,76,10,10.049433434661326,Q1_shortest_0_20pct,0.9196045325227094,0.5333333333333333,49.045575067877834,3,91.96045325227094,1,60.0,4
926,A1,Inbound conveyor motor,4,40,3,3,967,unstratified_random,4,82,87.20565932033077,Q3_40_60pct,0.30235472543735387,0.6666666666666667,20.156981695823593,4,30.235472543735387,4,80.0,2
926,A2,Sortation conveyor drive,5,80,5,4,967,unstratified_random,32,48,58.21837314904572,Q2_20_40pct,0.5342530148076343,0.9333333333333333,49.8636147153792,1,53.42530148076343,2,100.0,1
926,A3,Vertical lift motor,4,55,4,4,967,unstratified_random,47,135,121.81629897102604,Q4_60_80pct,0.025469608231791674,0.8,2.037568658543334,5,2.5469608231791674,5,80.0,2
926,A4,AGV/shuttle drive unit,2,15,2,2,967,unstratified_random,24,20,32.316305129135706,Q1_shortest_0_20pct,0.7414695589669144,0.4,29.658782358676575,2,74.14695589669144,1,40.0,5
926,A5,Packing-station roller motor,3,35,3,2,967,unstratified_random,21,57,67.90605820026097,Q2_20_40pct,0.4567515343979123,0.5333333333333333,24.360081834555324,3,45.67515343979123,3,60.0,4
927,A1,Inbound conveyor motor,4,40,3,3,968,unstratified_random,22,111,163.77680736738688,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,4,0.0,4,80.0,2
927,A2,Sortation conveyor drive,5,80,5,4,968,unstratified_random,39,142,172.98448712201755,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
927,A3,Vertical lift motor,4,55,4,4,968,unstratified_random,84,58,54.07820667708313,Q2_20_40pct,0.567374346583335,0.8,45.389947726666804,1,56.7374346583335,2,80.0,2
927,A4,AGV/shuttle drive unit,2,15,2,2,968,unstratified_random,76,10,10.049433434661326,Q1_shortest_0_20pct,0.9196045325227094,0.4,36.78418130090838,2,91.96045325227094,1,40.0,5
927,A5,Packing-station roller motor,3,35,3,2,968,unstratified_random,16,84,112.36753252847032,Q4_60_80pct,0.10105973977223748,0.5333333333333333,5.389852787852665,3,10.105973977223748,3,60.0,4
928,A1,Inbound conveyor motor,4,40,3,3,969,unstratified_random,18,28,60.32803578156674,Q2_20_40pct,0.5173757137474662,0.6666666666666667,34.491714249831084,2,51.737571374746615,2,80.0,2
928,A2,Sortation conveyor drive,5,80,5,4,969,unstratified_random,31,8,23.83573742078014,Q1_shortest_0_20pct,0.8093141006337589,0.9333333333333333,75.5359827258175,1,80.93141006337589,1,100.0,1
928,A3,Vertical lift motor,4,55,4,4,969,unstratified_random,48,92,128.30022813454278,Q4_60_80pct,0.0,0.8,0.0,4,0.0,4,80.0,2
928,A4,AGV/shuttle drive unit,2,15,2,2,969,unstratified_random,80,90,79.47558250502735,Q3_40_60pct,0.36419533995978126,0.4,14.567813598391252,3,36.41953399597813,3,40.0,5
928,A5,Packing-station roller motor,3,35,3,2,969,unstratified_random,85,118,162.2981284023822,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
929,A1,Inbound conveyor motor,4,40,3,3,970,unstratified_random,68,8,14.299954503479244,Q1_shortest_0_20pct,0.885600363972166,0.6666666666666667,59.04002426481108,2,88.5600363972166,1,80.0,2
929,A2,Sortation conveyor drive,5,80,5,4,970,unstratified_random,92,20,25.16213385236525,Q1_shortest_0_20pct,0.798702929181078,0.9333333333333333,74.54560672356727,1,79.8702929181078,2,100.0,1
929,A3,Vertical lift motor,4,55,4,4,970,unstratified_random,69,121,148.86538698158105,Q5_longest_80_100pct,0.0,0.8,0.0,5,0.0,5,80.0,2
929,A4,AGV/shuttle drive unit,2,15,2,2,970,unstratified_random,53,26,32.51632437126566,Q1_shortest_0_20pct,0.7398694050298746,0.4,29.59477620119499,3,73.98694050298747,3,40.0,5
929,A5,Packing-station roller motor,3,35,3,2,970,unstratified_random,41,18,59.85486006548725,Q2_20_40pct,0.521161119476102,0.5333333333333333,27.795259705392105,4,52.1161119476102,4,60.0,4
930,A1,Inbound conveyor motor,4,40,3,3,971,unstratified_random,22,111,163.77680736738688,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,5,0.0,5,80.0,2
930,A2,Sortation conveyor drive,5,80,5,4,971,unstratified_random,64,28,47.55027096178691,Q2_20_40pct,0.6195978323057048,0.9333333333333333,57.82913101519911,1,61.95978323057047,2,100.0,1
930,A3,Vertical lift motor,4,55,4,4,971,unstratified_random,10,96,99.04426828245136,Q3_40_60pct,0.20764585374038913,0.8,16.61166829923113,4,20.764585374038912,4,80.0,2
930,A4,AGV/shuttle drive unit,2,15,2,2,971,unstratified_random,21,57,67.90605820026097,Q2_20_40pct,0.4567515343979123,0.4,18.270061375916494,3,45.67515343979123,3,40.0,5
930,A5,Packing-station roller motor,3,35,3,2,971,unstratified_random,36,19,22.29101002400674,Q1_shortest_0_20pct,0.8216719198079461,0.5333333333333333,43.822502389757126,2,82.16719198079461,1,60.0,4
931,A1,Inbound conveyor motor,4,40,3,3,972,unstratified_random,72,50,70.20451782538055,Q3_40_60pct,0.4383638573969556,0.6666666666666667,29.22425715979704,5,43.83638573969556,5,80.0,2
931,A2,Sortation conveyor drive,5,80,5,4,972,unstratified_random,17,50,51.778940468972905,Q2_20_40pct,0.5857684762482167,0.9333333333333333,54.671724449833555,2,58.57684762482167,4,100.0,1
931,A3,Vertical lift motor,4,55,4,4,972,unstratified_random,42,10,15.95535794283765,Q1_shortest_0_20pct,0.8723571364572988,0.8,69.78857091658391,1,87.23571364572989,2,80.0,2
931,A4,AGV/shuttle drive unit,2,15,2,2,972,unstratified_random,76,10,10.049433434661326,Q1_shortest_0_20pct,0.9196045325227094,0.4,36.78418130090838,3,91.96045325227094,1,40.0,5
931,A5,Packing-station roller motor,3,35,3,2,972,unstratified_random,77,34,40.64323409645428,Q2_20_40pct,0.6748541272283658,0.5333333333333333,35.99222011884618,4,67.48541272283659,3,60.0,4
932,A1,Inbound conveyor motor,4,40,3,3,973,unstratified_random,27,66,114.97611996076007,Q4_60_80pct,0.08019104031391944,0.6666666666666667,5.346069354261297,4,8.019104031391944,4,80.0,2
932,A2,Sortation conveyor drive,5,80,5,4,973,unstratified_random,41,18,59.85486006548725,Q2_20_40pct,0.521161119476102,0.9333333333333333,48.64170448443619,1,52.1161119476102,2,100.0,1
932,A3,Vertical lift motor,4,55,4,4,973,unstratified_random,25,145,153.1932818222736,Q5_longest_80_100pct,0.0,0.8,0.0,5,0.0,5,80.0,2
932,A4,AGV/shuttle drive unit,2,15,2,2,973,unstratified_random,8,95,75.96907893735971,Q3_40_60pct,0.3922473685011223,0.4,15.689894740044892,3,39.22473685011223,3,40.0,5
932,A5,Packing-station roller motor,3,35,3,2,973,unstratified_random,64,28,47.55027096178691,Q2_20_40pct,0.6195978323057048,0.5333333333333333,33.04521772297092,2,61.95978323057047,1,60.0,4
933,A1,Inbound conveyor motor,4,40,3,3,974,unstratified_random,63,72,60.45894799885493,Q2_20_40pct,0.5163284160091606,0.6666666666666667,34.42189440061071,2,51.63284160091606,2,80.0,2
933,A2,Sortation conveyor drive,5,80,5,4,974,unstratified_random,61,21,41.30030317056766,Q2_20_40pct,0.6695975746354588,0.9333333333333333,62.49577363264282,1,66.95975746354588,1,100.0,1
933,A3,Vertical lift motor,4,55,4,4,974,unstratified_random,28,97,94.6987062048556,Q3_40_60pct,0.2424103503611552,0.8,19.392828028892417,3,24.24103503611552,3,80.0,2
933,A4,AGV/shuttle drive unit,2,15,2,2,974,unstratified_random,65,128,151.46723766284128,Q5_longest_80_100pct,0.0,0.4,0.0,4,0.0,4,40.0,5
933,A5,Packing-station roller motor,3,35,3,2,974,unstratified_random,85,118,162.2981284023822,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
934,A1,Inbound conveyor motor,4,40,3,3,975,unstratified_random,74,126,94.81409660307276,Q3_40_60pct,0.24148722717541793,0.6666666666666667,16.099148478361197,5,24.148722717541794,5,80.0,2
934,A2,Sortation conveyor drive,5,80,5,4,975,unstratified_random,82,9,13.00528536289486,Q1_shortest_0_20pct,0.8959577170968411,0.9333333333333333,83.62272026237184,1,89.59577170968412,2,100.0,1
934,A3,Vertical lift motor,4,55,4,4,975,unstratified_random,35,11,10.318035788709574,Q1_shortest_0_20pct,0.9174557136903234,0.8,73.39645709522588,2,91.74557136903235,1,80.0,2
934,A4,AGV/shuttle drive unit,2,15,2,2,975,unstratified_random,18,28,60.32803578156674,Q2_20_40pct,0.5173757137474662,0.4,20.695028549898648,4,51.737571374746615,4,40.0,5
934,A5,Packing-station roller motor,3,35,3,2,975,unstratified_random,31,8,23.83573742078014,Q1_shortest_0_20pct,0.8093141006337589,0.5333333333333333,43.16341870046714,3,80.93141006337589,3,60.0,4
935,A1,Inbound conveyor motor,4,40,3,3,976,unstratified_random,18,28,60.32803578156674,Q2_20_40pct,0.5173757137474662,0.6666666666666667,34.491714249831084,1,51.737571374746615,1,80.0,2
935,A2,Sortation conveyor drive,5,80,5,4,976,unstratified_random,23,113,135.36716530023588,Q4_60_80pct,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
935,A3,Vertical lift motor,4,55,4,4,976,unstratified_random,71,118,142.21779435736028,Q5_longest_80_100pct,0.0,0.8,0.0,4,0.0,4,80.0,2
935,A4,AGV/shuttle drive unit,2,15,2,2,976,unstratified_random,97,82,79.22371888224494,Q3_40_60pct,0.36621024894204046,0.4,14.64840995768162,3,36.62102489420405,2,40.0,5
935,A5,Packing-station roller motor,3,35,3,2,976,unstratified_random,86,89,88.09422089781806,Q3_40_60pct,0.29524623281745555,0.5333333333333333,15.746465750264296,2,29.524623281745555,3,60.0,4
936,A1,Inbound conveyor motor,4,40,3,3,977,unstratified_random,79,63,95.26087986485147,Q3_40_60pct,0.2379129610811882,0.6666666666666667,15.860864072079217,4,23.79129610811882,4,80.0,2
936,A2,Sortation conveyor drive,5,80,5,4,977,unstratified_random,77,34,40.64323409645428,Q2_20_40pct,0.6748541272283658,0.9333333333333333,62.98638520798082,1,67.48541272283659,1,100.0,1
936,A3,Vertical lift motor,4,55,4,4,977,unstratified_random,78,107,158.8500624677376,Q5_longest_80_100pct,0.0,0.8,0.0,5,0.0,5,80.0,2
936,A4,AGV/shuttle drive unit,2,15,2,2,977,unstratified_random,58,37,44.85465760060767,Q2_20_40pct,0.6411627391951387,0.4,25.646509567805552,2,64.11627391951387,2,40.0,5
936,A5,Packing-station roller motor,3,35,3,2,977,unstratified_random,80,90,79.47558250502735,Q3_40_60pct,0.36419533995978126,0.5333333333333333,19.42375146452167,3,36.41953399597813,3,60.0,4
937,A1,Inbound conveyor motor,4,40,3,3,978,unstratified_random,81,8,12.767256508974471,Q1_shortest_0_20pct,0.8978619479282042,0.6666666666666667,59.857463195213626,1,89.78619479282042,1,80.0,2
937,A2,Sortation conveyor drive,5,80,5,4,978,unstratified_random,21,57,67.90605820026097,Q2_20_40pct,0.4567515343979123,0.9333333333333333,42.630143210471815,2,45.67515343979123,3,100.0,1
937,A3,Vertical lift motor,4,55,4,4,978,unstratified_random,57,103,83.29315372594353,Q3_40_60pct,0.3336547701924518,0.8,26.692381615396148,4,33.36547701924518,4,80.0,2
937,A4,AGV/shuttle drive unit,2,15,2,2,978,unstratified_random,82,9,13.00528536289486,Q1_shortest_0_20pct,0.8959577170968411,0.4,35.83830868387365,3,89.59577170968412,2,40.0,5
937,A5,Packing-station roller motor,3,35,3,2,978,unstratified_random,88,115,132.4717899153425,Q4_60_80pct,0.0,0.5333333333333333,0.0,5,0.0,5,60.0,4
938,A1,Inbound conveyor motor,4,40,3,3,979,unstratified_random,38,50,47.55990877981797,Q2_20_40pct,0.6195207297614562,0.6666666666666667,41.301381984097084,1,61.95207297614562,1,80.0,2
938,A2,Sortation conveyor drive,5,80,5,4,979,unstratified_random,47,135,121.81629897102604,Q4_60_80pct,0.025469608231791674,0.9333333333333333,2.377163434967223,2,2.5469608231791674,2,100.0,1
938,A3,Vertical lift motor,4,55,4,4,979,unstratified_random,26,119,123.02499684692152,Q4_60_80pct,0.015800025224627756,0.8,1.2640020179702205,3,1.5800025224627756,3,80.0,2
938,A4,AGV/shuttle drive unit,2,15,2,2,979,unstratified_random,83,137,136.40747067846124,Q5_longest_80_100pct,0.0,0.4,0.0,4,0.0,4,40.0,5
938,A5,Packing-station roller motor,3,35,3,2,979,unstratified_random,33,106,142.7935583123275,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
939,A1,Inbound conveyor motor,4,40,3,3,980,unstratified_random,12,124,90.15767382323185,Q3_40_60pct,0.2787386094141452,0.6666666666666667,18.582573960943016,4,27.87386094141452,4,80.0,2
939,A2,Sortation conveyor drive,5,80,5,4,980,unstratified_random,30,115,88.96761601985438,Q3_40_60pct,0.28825907184116495,0.9333333333333333,26.90418003850873,2,28.825907184116495,3,100.0,1
939,A3,Vertical lift motor,4,55,4,4,980,unstratified_random,63,72,60.45894799885493,Q2_20_40pct,0.5163284160091606,0.8,41.30627328073285,1,51.63284160091606,2,80.0,2
939,A4,AGV/shuttle drive unit,2,15,2,2,980,unstratified_random,32,48,58.21837314904572,Q2_20_40pct,0.5342530148076343,0.4,21.370120592305373,3,53.42530148076343,1,40.0,5
